Wavelength,Left Raw,Left Corrected,Left Fit,Right Raw,Right Corrected,Right Fit
485.3611594634072,59.0,73510520132.67735,763643924.0796765,6113.0,8287558773.526569,9760215479.092789
485.78592339443117,64.0,80699289321.50693,772930350.0813044,6251.0,8485495750.564197,9825394841.156069
486.2106799788696,29.0,36747134162.26506,782310032.0577575,6306.0,8494641156.784471,9890855541.4542
486.63542921105403,37.0,46910395668.12739,791783682.3270333,6309.0,8458317130.553585,9956597853.124544
487.0601710853175,69.0,86205106547.6234,801352016.5137994,6362.0,8483500615.4537115,10022622045.128574
487.4849055959927,53.0,65094971382.446724,811015753.5482084,6472.0,8577643085.168641,10088928382.24696
487.90963273741164,57.0,70035770313.9177,820775615.6645983,6511.0,8706948705.62519,10155517125.07487
488.334352503908,43.0,51516903363.6065,830632328.4001615,6518.0,8771200235.323326,10222388530.017902
488.7590648898149,28.0,33396585014.86348,840586620.5933688,6484.0,8825309000.079525,10289542849.28741
489.18376988946613,55.0,64543362427.093544,850639224.3823707,6508.0,9048762716.182531,10356980330.896616
489.60846749719514,41.0,48437579990.95355,860790875.2032263,6506.0,9057242816.502619,10424701218.656446
490.0331577073367,14.0,16176944935.672218,871042311.7880526,6498.0,9169581003.861586,10492705752.171984
490.4578405142248,36.0,41412053638.38009,881394276.1630028,6649.0,9407194840.753067,10560994166.838383
490.8825159121938,51.0,59028110394.15622,891847513.6461809,6637.0,9287876048.141018,10629566693.83773
491.30718389557904,7.0,7886530154.743149,902402772.8454034,6712.0,9207767173.74824,10698423560.13545
491.73184445871584,19.0,21200216825.024403,913060805.6558754,6795.0,9146062810.258936,10767564988.477312
492.15649759593936,42.0,47287991345.31475,923822367.2576613,6907.0,9360050956.765268,10836991197.386
492.5811433015846,60.0,67485104879.922806,934688216.1131496,6833.0,9482996127.015629,10906702401.158451
493.00578156998864,33.0,37094285537.87214,945659113.9643596,6778.0,9674405143.136831,10976698809.863304
493.43041239548677,43.0,47148820726.17574,956735825.8300472,6808.0,9831150388.325016,11046980629.337683
493.85503577241604,52.0,56352864831.47375,967919120.0028379,6754.0,9802371532.419155,11117548061.185402
494.27965169511293,50.0,54147263810.94312,979209768.0461056,6743.0,9471590069.662546,11188401302.774117
494.7042601579146,48.0,51766718450.68046,990608544.7908175,6857.0,9711016535.170425,11259540547.233555
495.128861155158,22.0,23945722808.53327,1002116228.3322122,6822.0,9792361692.606968,11330965983.453121
495.55345468118077,44.0,46853500386.11673,1013733600.0263782,6842.0,9840611526.138134,11402677796.080357
495.97804073032034,50.0,53614753170.35393,1025461444.4867377,6753.0,9791168337.4708,11474676165.519035
496.4026192969153,67.0,71891334259.38443,1037300549.5803607,6844.0,9884893589.85517,11546961267.927738
496.8271903753039,24.0,26065521302.48573,1049251706.4241803,6870.0,9956301251.79115,11619533275.218216
497.25175395982444,60.0,64720186834.905785,1061315709.3810973,6947.0,10106226758.769686,11692392355.054213
497.67631004481547,49.0,52665236190.40726,1073493356.0559539,6970.0,10077102320.559422,11765538670.85025
498.10085862461625,31.0,33281917901.83224,1085785447.2914174,6920.0,10196072613.158031,11838972381.770807
498.5253996935666,20.0,21361554971.08442,1098192787.1637168,7009.0,10471175991.309189,11912693642.729403
498.94993324600586,-4.0,4315627450.368827,1110716182.9782276,6984.0,10529673989.4955,11986702604.3877
499.3744592762741,23.0,24896186865.112705,1123356445.2650206,6977.0,10606037113.074245,12060999413.155197
499.7989777787106,59.0,63331724306.07193,1136114387.774188,6955.0,10549145170.733797,12135584211.188437
500.22348874765703,56.0,60068796850.408905,1148990827.4712207,6950.0,10575351527.949797,12210457136.391357
500.647992177453,78.0,81621101476.95877,1161986584.5319965,7026.0,10669155724.462143,12285618322.414352
501.07248806243973,21.0,22267360511.916077,1175102482.3379517,7066.0,10813304736.717382,12361067898.654951
501.4969763969588,55.0,59005552898.23603,1188339347.470907,7140.0,10829315342.401787,12436805990.257616
501.92145717535186,43.0,46525179206.74772,1201698009.7079039,6939.0,10586194188.886911,12512832718.114073
502.34593039195994,27.0,29171796946.979187,1215179302.0158064,6965.0,10665254935.320435,12589148198.863596
502.7703960411258,-8.0,8671350937.389599,1228784060.545961,7020.0,10737379449.651724,12665752544.893984
503.19485411719137,22.0,23557481449.93425,1242513124.6285272,7114.0,10953006509.934792,12742645864.341646
503.61930461449896,-12.0,12999588855.839931,1256367336.7668557,7199.0,11244505038.107697,12819828261.092934
504.04374752739164,50.0,54019143494.242905,1270347542.6316764,7251.0,11280982093.080137,12897299834.78486
504.4681828502127,43.0,46859890636.91383,1284454591.0551922,7324.0,11378680881.9432,12975060680.806313
504.892610577305,48.0,52206014049.66121,1298689334.0249946,7453.0,11497265895.08311,13053110890.299114
505.31703070301285,23.0,25074030942.094475,1313052626.6779892,7460.0,11486103383.342402,13131450550.159727
505.7414432216795,34.0,36586081341.85456,1327545327.2940328,7532.0,11643208855.801323,13210079743.040178
506.16584812765007,32.0,34297843471.266346,1342168297.2896476,7484.0,11632293684.927551,13288998547.350456
506.59024541526804,37.0,39700274577.33472,1356922401.2114086,7502.0,11755511265.854286,13368207037.259544
507.0146350788783,27.0,29019133052.5293,1371808506.729394,7591.0,11773760818.168606,13447705282.69771
507.43901711282643,56.0,60118423521.18465,1386827484.6304743,7583.0,11737418299.433464,13527493349.358763
507.8633915114574,56.0,60368757411.39266,1401980208.8113692,7614.0,11769480947.707693,13607571298.70152
508.28775826911647,38.0,40796838024.1562,1417267556.2717295,7672.0,11924578240.80305,13687939187.952753
508.71211738014995,26.0,28132012516.9419,1432690407.107059,7636.0,11864667137.296373,13768597070.10929
509.1364688389035,17.0,18353846231.35817,1448249644.5014873,7745.0,12093692081.110395,13849544993.940563
509.5608126397239,23.0,24904768754.783257,1463946154.72048,7844.0,12198010339.108232,13930783003.991518
509.98514877695783,32.0,34857922945.59788,1479780827.103397,7790.0,12224601939.353954,14012311140.585194
510.40947724495174,43.0,46822305971.35178,1495754554.0559037,7835.0,12261483630.540342,14094129439.825563
510.83379803805303,21.0,22540165250.91213,1511868231.042372,7900.0,12157763136.953344,14176237933.6009
511.25811115060964,11.0,11811359529.572674,1528122756.5781014,7986.0,12176696945.100088,14258636649.586878
511.68241657696865,-4.0,4273264850.059927,1544519032.2213485,8330.0,12759746808.123014,14341325611.249561
512.1067143114783,10.0,10736184974.820322,1561057962.5654209,8324.0,12956378367.561249,14424304837.849264
512.5310043484872,78.0,83501891090.05978,1577740455.2305105,8384.0,12957400124.331907,14507574344.44388
512.9552866823437,57.0,59513751046.23215,1594567420.8554578,8407.0,12756036222.388548,14591134141.892645
513.3795613073964,54.0,56384923243.280365,1611539773.089409,8445.0,12672476533.813093,14674984236.859661
513.8038282179953,37.0,38741194966.14524,1628658428.5834093,8586.0,12836106340.579319,14759124631.818481
514.228087408489,33.0,34501405085.4723,1645924306.9817357,8677.0,13020602600.702917,14843555325.055271
514.6523388732277,55.0,57159079683.23095,1663338330.9133,8738.0,13094469907.919613,14928276310.67367
515.0765826065608,50.0,51642565581.1279,1680901425.9828036,8890.0,13003049056.361872,15013287578.598679
515.5008186028392,12.0,12380171731.500847,1698614520.7618728,9045.0,13103551609.88863,15098589114.58135
515.925046856413,67.0,67748984436.85659,1716478546.779986,9148.0,13361606760.033924,15184180900.202995
516.3492673616338,58.0,58800827685.93788,1734494438.515432,9252.0,13331456309.2899,15270062912.880178
516.7734801128519,82.0,83747215439.91151,1752663133.3859515,9426.0,13569862861.872864,15356235125.869001
517.1976851044182,66.0,66243410760.420654,1770985571.739452,9443.0,13579501779.78079,15442697508.270266
517.621882330686,91.0,90779612831.16835,1789462696.8446386,9516.0,13600944088.808195,15529450025.034826
518.046071786006,82.0,81576697929.87422,1808095454.8812387,9584.0,13508357731.865555,15616492636.967722
518.4702534647306,46.0,44845190738.29508,1826884794.9304864,9728.0,13628638057.643152,15703825300.734236
518.894427361213,73.0,70826865586.94675,1845831668.9653206,10030.0,13967843208.232338,15791447968.865023
519.3185934698051,39.0,37813392896.5997,1864937031.8403606,10210.0,14158648542.62032,15879360589.761106
519.7427517848606,17.0,16466224733.588364,1884201841.2820766,10244.0,14070063645.103304,15967563107.700079
520.1669023007329,15.0,14366257906.206434,1903627057.8785675,10272.0,14010317148.663464,16056055462.841389
520.5910450117751,36.0,34232121849.841732,1923213645.06932,10533.0,14195774213.296831,16144837591.231953
521.0151799123418,52.0,49560778034.690125,1942962569.134995,10630.0,14221855448.023691,16233909424.812593
521.439306996787,28.0,26728084863.37675,1962874799.1868842,10770.0,14396874140.485058,16323270891.423386
521.8634262594647,49.0,45883557206.42023,1982951307.1563945,10876.0,14307353249.718147,16412921914.810123
522.2875376947302,48.0,44690587404.85342,2003193067.7844381,10991.0,14504636059.334372,16502862414.63046
522.7116412969392,55.0,50322098507.83815,2023601058.6106834,11202.0,14679139251.191593,16593092306.460314
523.135737060446,43.0,39072606886.50839,2044176259.9625878,11349.0,14738027274.545197,16683611501.799915
523.5598249796064,35.0,31703581315.742096,2064919654.9445565,11406.0,14860698784.180132,16774419908.080612
523.9839050487769,48.0,43199394123.17397,2085832229.4268718,11668.0,14918226252.86036,16865517428.67171
524.4079772623132,37.0,33266514058.912197,2106914972.0344229,11857.0,15114927834.211613,16956903962.886631
524.8320416145726,67.0,58387523032.0895,2128168874.135543,12023.0,15199056769.261889,17048579405.990349
525.2560980999112,40.0,34859833240.399414,2149594929.8305287,12087.0,15183353908.967339,17140543649.205696
525.6801467126861,-8.0,6924073231.761699,2171194135.940221,12344.0,15368575100.489414,17232796579.720825
526.1041874472555,43.0,36487989334.164024,2192967491.994467,12499.0,15449658911.059414,17325338080.696537
526.5282202979762,61.0,51572418618.362305,2214916000.220282,12551.0,15511906776.460121,17418168031.272724
526.9522452592063,75.0,63223833422.47507,2237040665.5302315,12769.0,15692619539.782595,17511286306.576572
527.3762623253044,66.0,54163814016.56974,2259342495.5104327,12852.0,15795452699.912031,17604692777.729496
527.8002714906291,9.0,7411651601.24777,2281822500.408645,12793.0,15692735234.410656,17698387311.854755
528.2242727495388,22.0,18131063584.90461,2304481693.122075,12975.0,15805017137.32149,17792369772.085133
528.648266096393,5.0,4073661468.002736,2327321089.1853065,13101.0,15993196379.914812,17886640017.57069
529.0722515255507,18.0,14430157848.720545,2350341706.7579203,13283.0,15889763292.415462,17981197903.486366
529.4962290313726,9.0,7160631565.603545,2373544566.6122417,13374.0,16043719522.021824,18076043281.040524
529.9201986082176,30.0,23722492396.53692,2396930692.1206107,13507.0,16266415529.018732,18171175997.481762
530.3441602504469,29.0,22984188914.848576,2420501109.243104,13609.0,16338108940.59884,18266595896.108513
530.7681139524207,18.0,13917874773.836658,2444256846.5146155,13728.0,16546779069.825472,18362302816.275936
531.1920597084994,63.0,48725738888.28684,2468198935.0321527,13933.0,16867619902.666502,18458296593.404816
531.615997513045,63.0,48504334067.93774,2492328408.442075,13886.0,16594643792.868471,18554577058.990128
532.0399273604187,80.0,60323473230.28737,2516646302.9269686,14090.0,16549585713.577665,18651144040.60905
532.4638492449824,24.0,18049481342.607506,2541153657.1926537,14274.0,16665096604.047264,18747997361.929756
532.887763161098,43.0,32370753217.266552,2565851512.455024,14475.0,16948955217.131044,18845136842.719967
533.311669103128,37.0,27516737544.908928,2590740912.4268246,14507.0,16865192837.082537,18942562298.855827
533.7355670654348,19.0,13915894569.664309,2615822903.3042073,14655.0,17018643794.768293,19040273542.330498
534.1594570423819,29.0,21113227618.4436,2641098533.7534184,14760.0,17114381300.205965,19138270381.26339
534.5833390283319,16.0,11628234492.17709,2666568854.8971786,14914.0,17321915851.08779,19236552619.908848
535.0072130176492,49.0,35175227743.66765,2692234920.3011184,15034.0,17256504644.99162,19335120058.66543
535.4310790046966,35.0,25137650139.866264,2718097785.9599495,15112.0,17187708193.49188,19433972494.0848
535.8549369838393,22.0,15806842087.954594,2744158510.2838655,15284.0,17232711220.64751,19533109718.881588
536.278786949441,27.0,19063232021.169712,2770418154.0844054,15465.0,17457576197.396137,19632531521.941875
536.7026288958671,38.0,26477449257.25649,2796877780.5606565,15482.0,17431521407.033478,19732237688.333363
537.126462817482,31.0,21538855675.281174,2823538455.2850504,15816.0,17930631879.19108,19832227999.31436
537.550288708652,42.0,28997982139.220577,2850401246.189323,16022.0,18048265400.03873,19932502232.3438
537.9741065637413,80.0,54897751900.331314,2877467223.5500293,16104.0,18073037887.188423,20033060161.09012
538.3979163771174,47.0,32164385075.36779,2904737459.974567,16248.0,18312022722.509167,20133901555.442284
538.8217181431456,18.0,12287227915.833086,2932213030.3863697,16565.0,18645607380.28311,20235026181.518208
539.2455118561928,53.0,35694605373.93951,2959895012.0106606,16489.0,18684084340.7017,20336433801.675694
539.6692975106256,-35.0,23648890894.673576,2987784484.3596706,16526.0,18648495332.969273,20438124174.521706
540.0930751008117,36.0,24172569620.618534,3015882529.218113,16563.0,18531729112.243317,20540097054.923073
540.5168446211178,4.0,2648131917.4406924,3044190230.6282525,16717.0,18711750348.37972,20642352194.015858
540.9406060659126,27.0,17831087381.637833,3072708674.8751874,16776.0,18751568275.866684,20744889339.21632
541.3643594295631,19.0,12549687009.14218,3101438950.4717402,16957.0,18872968536.490936,20847708234.230427
541.788104706439,35.0,22918320216.794952,3130382148.1436863,17051.0,18907292027.112743,20950808619.06512
542.2118418909074,57.0,37470931476.94774,3159539360.8143196,17029.0,18813492022.74541,21054190230.037624
542.6355709773388,53.0,35139782198.40561,3188911683.5896273,17240.0,19220997116.824516,21157852799.78711
543.0592919601013,54.0,35907747275.24656,3218500213.742619,17240.0,19151559213.37831,21261796057.28411
543.4830048335654,19.0,12601417221.5254,3248306050.6983924,17288.0,19320096642.445843,21366019727.8423
543.9067095921004,13.0,8617802454.069036,3278330296.0183525,17389.0,19394540882.150623,21470523533.128147
544.3304062300767,29.0,19261616854.997032,3308574053.3848925,17479.0,19177587309.619564,21575307191.17244
544.7540947418648,21.0,13992901339.254957,3339038428.58574,17942.0,19537673410.689987,21680370416.380775
545.1777751218358,47.0,30974211372.48118,3369724529.4983244,17965.0,19714273250.946762,21785712919.54469
545.6014473643602,19.0,12405589730.922382,3400633466.0739274,18179.0,19617680074.53576,21891334407.852203
546.0251114638103,60.0,39127326969.54645,3431766350.3220406,18576.0,20107248902.65168,21997234584.89954
546.4487674145566,37.0,24099538873.358162,3463124296.2942142,18551.0,20057723411.808273,22103413150.701378
546.8724152109726,-10.0,6512108123.671388,3494708420.0683727,18609.0,20189256426.478153,22209869801.703194
547.2960548474299,61.0,39680869495.68809,3526519839.732484,18939.0,20677484672.69694,22316604230.7912
547.7196863183008,21.0,13748153994.07132,3558559675.3685694,18907.0,20677242315.65684,22423616127.304466
548.1433096179587,17.0,11124178865.263403,3590829049.0365176,19120.0,20673780176.19455,22530905177.04628
548.566924740777,13.0,8557284235.4690275,3623329084.7577877,19314.0,20669879398.632797,22638471062.29524
548.9905316811293,16.0,10503420681.611794,3656060908.498979,19457.0,20744903366.832882,22746313461.816936
549.4141304333895,28.0,18581369415.3416,3689025648.155534,19695.0,20882905263.87002,22854432050.87538
549.8377209919316,14.0,9271199458.413044,3722224433.535129,19975.0,21162937984.947243,22962826501.244827
550.2613033511304,64.0,42573267642.827286,3755658396.3411803,20125.0,21104726792.395275,23071496481.221207
550.6848775053602,49.0,32328710963.916023,3789328670.1561418,20139.0,20984815449.8117,23180441655.633984
551.1084434489964,31.0,20473931447.37465,3823236390.42492,20388.0,21205419247.456726,23289661685.857967
551.5320011764148,3.0,1986609734.054436,3857382694.438034,20578.0,21230615759.150227,23399156229.82532
551.9555506819912,15.0,9939159380.79021,3891768721.3146815,20894.0,21377897731.968544,23508924942.03703
552.379091960101,16.0,10622355784.117022,3926395611.985906,21403.0,21547504191.38572,23618967473.574944
552.8026250051212,31.0,20503226541.794537,3961264509.177676,21467.0,21575880114.485825,23729283472.11441
553.2261498114283,48.0,31537751447.056374,3996376557.3937063,21819.0,21700858896.433163,23839872581.935463
553.6496663733994,25.0,16349698646.3899,4031732902.898494,22228.0,21859397790.494293,23950734443.9357
554.073174685412,39.0,25664201525.26743,4067334693.699991,22665.0,21946035393.087696,24061868695.6418
554.4966747418432,39.0,25699958778.959736,4103183079.53242,22856.0,22062020157.654137,24173274971.222263
554.9201665370716,68.0,44529153474.50233,4139279211.839077,23185.0,22378364927.137424,24284952901.49954
555.343650065475,99.0,64846080273.70278,4175624243.754739,23830.0,22232729272.839043,24396902113.962185
555.7671253214327,56.0,36520361578.246796,4212219330.088451,23878.0,22349652982.054108,24509122232.777554
556.1905922993225,32.0,20839907731.39599,4249065627.3058124,24306.0,22629458503.68126,24621612878.803772
556.6140509935249,40.0,26063768201.58772,4286164293.5117064,24820.0,22774858504.337093,24734373669.60298
557.0375013984184,7.0,4583754588.423589,4323516488.432311,24846.0,22711770930.74813,24847404219.452835
557.4609435083838,30.0,19639257614.151836,4361123373.397836,25347.0,23044045829.027534,24960704139.360226
557.8843773178005,39.0,25520636827.23221,4398986111.324328,25551.0,22784745482.17809,25074273037.072735
558.3078028210492,42.0,27534845225.59328,4437105866.696313,25934.0,23157134552.552917,25188110517.092304
558.7312200125111,71.0,46586721295.452065,4475483805.548684,26378.0,22923899582.531715,25302216180.687424
559.1546288865669,56.0,36624405176.70903,4514121095.448788,27047.0,23227545518.70538,25416589625.905926
559.5780294375983,47.0,30677865221.049088,4553018905.478563,27212.0,23166774559.132526,25531230447.58803
560.0014216599872,39.0,25442894401.482346,4592178406.216468,27597.0,23402639908.04821,25646138237.379
560.4248055481156,37.0,23913058301.21645,4631600769.7194,28113.0,23476386150.39127,25761312583.742035
560.8481810963656,36.0,23253322750.27777,4671287169.504461,28453.0,23644077545.635082,25876753071.97115
561.2715482991199,59.0,38030458652.88103,4711238780.530936,28599.0,23428300565.266212,25992459284.204353
561.6949071507621,4.0,2586807850.3104,4751456779.182022,29201.0,23546361677.294685,26108430799.436844
562.1182576456754,23.0,14758579547.87583,4791942343.246341,29855.0,23907885155.60952,26224667193.53335
562.5415997782437,26.0,16732420279.803488,4832696651.899874,30184.0,24082971298.022404,26341168039.242054
562.9649335428505,31.0,19886974185.379974,4873720885.687256,30380.0,24000522607.54042,26457932906.206997
563.3882589338804,12.0,7717303850.666587,4915016226.503546,30876.0,24232710844.433628,26574961360.981827
563.8115759457183,-6.0,3863885164.9708667,4956583857.57574,31398.0,24128727963.12221,26692252967.04305
564.2348845727491,-18.0,11591303230.886442,4998424963.443992,32071.0,24488383533.39193,26809807284.802464
564.6581848093577,30.0,19130122719.631195,5040540729.943201,32776.0,24689387451.736282,26927623871.62147
565.0814766499303,9.0,5758925177.060828,5082932344.184359,33082.0,24683750889.072777,27045702281.823814
565.5047600888528,8.0,5063408257.815247,5125600994.535809,33666.0,25062167100.928196,27164042066.709183
565.9280351205111,36.0,22764314596.364037,5168547870.604399,34189.0,24779045883.356106,27282642774.566345
566.3513017392924,-11.0,6968915743.719907,5211774163.216949,34643.0,24777618015.8904,27401503950.686974
566.7745599395829,38.0,23991809636.033783,5255281064.401094,34805.0,24966607121.14069,27520625137.378555
567.1978097157702,29.0,18159040315.947815,5299069767.366684,35546.0,25165922504.247982,27640005873.978546
567.6210510622424,64.0,40122682519.76295,5343141466.486765,36204.0,25290116830.49877,27759645696.867496
568.0442839733867,47.0,29214459976.795105,5387497357.278459,36810.0,25547432704.629528,27879544139.482567
568.4675084435921,47.0,29140667373.798637,5432138636.384243,37631.0,25633151492.008244,27999700732.331463
568.8907244672464,44.0,27252027765.383007,5477066501.552584,37944.0,25458252444.806034,28120115003.005566
569.3139320387388,37.0,22872071768.1888,5522282151.619071,38453.0,25524458742.86844,28240786476.193996
569.7371311524589,-47.0,28918285579.447872,5567786786.4873085,39170.0,25613038211.053852,28361714673.697468
570.1603218027957,6.0,3667837419.710077,5613581607.109439,39611.0,25785048542.76126,28482899114.441116
570.5835039841395,31.0,18775364422.63878,5659667815.467247,40127.0,25790097289.247585,28604339314.489326
571.0066776908801,65.0,39010915984.70016,5706046614.552771,41027.0,26055365508.343,28726034787.05865
571.4298429174087,55.0,32991337274.11972,5752719208.349071,41523.0,26084322248.11162,28847985042.532303
571.8529996581154,30.0,17968666795.888252,5799686801.810738,42422.0,26215267015.908764,28970189588.473267
572.2761479073922,10.0,5993882711.945063,5846950600.844801,42994.0,26177564591.159836,29092647929.6389
572.6992876596299,63.0,37189893643.10401,5894511812.291003,43785.0,26499206757.055885,29215359567.99388
573.1224189092209,77.0,45483135078.34533,5942371643.90269,44547.0,26586064430.422745,29338324002.72519
573.5455416505573,100.0,58284594880.97764,5990531304.327104,45033.0,26581117069.35443,29461540730.255165
573.9686558780317,45.0,26252792691.890022,6038992003.085962,45646.0,26652137820.57713,29585009244.25582
574.3917615860366,43.0,24863968195.96113,6087754950.55593,46391.0,26964466134.035477,29708729035.66281
574.8148587689656,57.0,32680724118.599514,6136821357.9490185,46566.0,26793802565.612473,29832699592.689247
575.2379474212123,62.0,35340658894.576385,6186192437.29304,47380.0,27146624381.41719,29956920400.84011
575.6610275371701,72.0,40978221568.07217,6235869401.411822,47929.0,27072619346.161617,30081390942.92541
576.0840991112335,55.0,31160634584.719753,6285853463.905769,48698.0,27289042408.897785,30206110699.07545
576.5071621377969,34.0,19115865735.517784,6336145839.131985,49257.0,27369176610.13141,30331079146.753937
576.9302166112553,33.0,18517483533.0323,6386747742.184673,49780.0,27360704426.047276,30456295760.77265
577.3532625260042,9.0,5042609183.738186,6437660388.875318,50299.0,27736109754.528225,30581760013.305164
577.7762998764382,26.0,14433783618.042263,6488884995.712761,51061.0,27958934539.184593,30707471373.900864
578.1993286569544,6.0,3292450991.7845235,6540422779.88384,51467.0,28003633400.33867,30833429309.50006
578.6223488619481,51.0,27862036862.007343,6592274959.232986,51896.0,27935984743.427074,30959633284.44675
579.0453604858164,-6.0,3277335582.936685,6644442752.242795,52835.0,28158301317.950962,31086082760.503906
579.4683635229557,19.0,10270713949.253223,6696927378.013892,53200.0,28276668789.056416,31212777196.867073
579.8913579677636,23.0,12318702661.475882,6749730056.245243,53329.0,28344419045.45109,31339716050.178925
580.3143438146373,31.0,16512864334.924227,6802852007.213977,53501.0,28506555084.81826,31466898774.543274
580.7373210579752,64.0,33862946664.492805,6856294451.755678,53706.0,28664453649.75708,31594324821.53952
581.1602896921751,75.0,39241958025.58265,6910058611.244135,53917.0,28488802628.547085,31721993640.23655
581.5832497116356,99.0,51474227403.445755,6964145707.571608,54111.0,28684619089.776684,31849904677.207397
582.0062011107561,60.0,31095822983.45847,7018556963.128671,54360.0,29100916695.332672,31978057376.54331
582.4291438839352,25.0,12873111901.503756,7073293600.784113,54330.0,29145086029.150444,32106451179.8681
582.8520780255728,49.0,24934126982.5423,7128356843.865036,54530.0,29200099103.137688,32235085526.352486
583.2750035300692,-9.0,4522533486.065141,7183747916.136696,54711.0,29278847797.544605,32363959852.72841
583.6979203918241,86.0,42900374309.919716,7239468041.782358,54869.0,29293785278.85245,32493073593.30325
584.1208286052382,86.0,42437261051.53721,7295518445.383192,54841.0,29386533574.453808,32622426179.97418
584.5437281647128,71.0,34693528836.28337,7351900351.898309,54835.0,29459598736.179836,32752017042.242905
584.9666190646487,62.0,30184299132.91006,7408614986.64434,54924.0,29556933437.30405,32881845607.22935
585.3895012994476,57.0,27602529870.686333,7465663575.275388,55104.0,29734785174.12775,33011911299.686356
585.8123748635123,65.0,31015328231.491474,7523047343.763138,55149.0,29861809483.727215,33142213542.014744
586.2352397512444,67.0,31994536891.55401,7580767518.376052,55419.0,30076825983.027885,33272751754.276184
586.6580959570462,71.0,33696886812.353817,7638825325.65959,55584.0,30237226485.84853,33403525354.208702
587.0809434753216,52.0,24383770237.89766,7697221992.416114,55177.0,30148535350.449703,33534533757.24128
587.5037823004735,88.0,40667580868.25874,7755958745.684198,55239.0,30261239829.6754,33665776376.507206
587.9266124269054,112.0,51267928846.815674,7815036812.718689,55253.0,30306269940.925663,33797252622.859325
588.3494338490219,56.0,25529929941.32198,7874457420.970491,55415.0,30491004698.755615,33928961904.884384
588.7722465612268,50.0,22638743463.010017,7934221798.066044,55462.0,30677167717.435764,34060903628.916817
589.1950505579252,47.0,21167277658.926582,7994331171.787335,55636.0,30814551977.270607,34193077199.05416
589.617845833522,45.0,20076693736.72765,8054786770.051393,55911.0,30790056187.701088,34325482017.170486
590.0406323824232,39.0,17256986456.952923,8115589820.890213,55919.0,30909963137.966774,34458117482.931915
590.4634101990334,63.0,27540621710.989094,8176741552.430053,55821.0,31069075524.08388,34590982993.80955
590.88617927776,77.0,33378921759.46849,8238243192.871693,55750.0,31257397808.40285,34724077945.09572
591.3089396130084,45.0,19311573412.490875,8300095970.469619,55621.0,31553225705.53496,34857401729.91682
591.7316911991857,62.0,26406768700.893524,8362301113.511963,55597.0,31742695607.12144,34990953739.248726
592.1544340306997,46.0,19483715964.97465,8424859850.300262,55617.0,31815402637.646748,35124733361.93125
592.5771681019571,6.0,2536026449.524464,8487773409.12875,55261.0,31817065734.89388,35258739984.68168
592.9998934073665,17.0,7173112800.672624,8551043018.264433,55350.0,32011501099.78344,35392972992.11025
593.4226099413352,30.0,12583442427.132835,8614669905.926455,55428.0,32114158031.62166,35527431766.73398
593.8453176982722,46.0,19234551088.713173,8678655300.265919,55478.0,32289693337.992146,35662115688.991394
594.2680166725869,43.0,17820748867.82928,8743000429.345642,55394.0,32444485756.838562,35797024137.25692
594.690706858688,38.0,15663109016.249464,8807706521.119436,55224.0,32478595144.76625,35932156487.85516
595.1133882509854,41.0,16864200206.42097,8872774803.412178,54830.0,32567709503.084755,36067512115.07545
595.5360608438885,30.0,12230172834.302086,8938206503.89916,54724.0,32738469041.271492,36203090391.186386
595.9587246318079,33.0,13424301713.790607,9004002850.085957,54800.0,32964269853.390938,36338890686.45006
596.3813796091542,66.0,26802289215.57403,9070165069.287998,54746.0,32991745160.31738,36474912369.13671
596.8040257703391,83.0,33733115385.641613,9136694388.610296,54809.0,33290527599.246468,36611154805.53914
597.2266631097732,68.0,27349827393.92388,9203592034.926832,54830.0,33365271796.843647,36747617359.986725
597.6492916218684,60.0,24140148702.242607,9270859234.860617,54765.0,33371432046.13879,36884299394.86032
598.0719113010367,58.0,23209455912.007843,9338497214.763037,54872.0,33666913092.69191,37021200270.60637
598.4945221416906,73.0,29031434090.721123,9406507200.693777,54636.0,33795849904.581635,37158319345.751724
598.9171241382428,93.0,37048440017.39707,9474890418.400316,54344.0,33620814854.143673,37295655976.91743
599.3397172851065,46.0,18231879485.686375,9543648093.29765,54457.0,34026417530.112606,37433209518.83346
599.7623015766953,2.0,791004857.5164093,9612781450.448107,54454.0,34073809113.812634,37570979324.35353
600.1848770074231,4.0,1576747216.906292,9682291714.540817,54728.0,34616797058.40925,37708964744.46851
600.6074435717034,42.0,16593471282.605324,9752180109.871542,54314.0,34540506987.26077,37847165128.321434
601.0300012639519,48.0,18918640855.141624,9822447860.3226,54028.0,34430284548.98991,37985579823.22222
601.4525500785826,75.0,29513768678.93526,9893096189.341997,54280.0,34669659666.884705,38124208174.66078
601.875090010011,82.0,32109813014.227184,9964126319.923832,54227.0,34519247065.96854,38263049526.32281
602.2976210526526,83.0,32404297209.91166,10035539474.587502,54451.0,34731873939.22383,38402103220.10291
602.7201432009239,46.0,17930547238.750237,10107336875.357933,54683.0,34984125595.656784,38541368596.12024
603.1426564492402,51.0,19930414852.536777,10179519743.74478,54857.0,35231724442.000656,38680844992.73118
603.5651607920191,39.0,15255985105.651697,10252089300.722738,54997.0,35376061991.025566,38820531746.54514
603.9876562236777,98.0,38296581141.10525,10325046766.711103,55309.0,35619859252.260315,38960428192.43837
604.410142738633,71.0,27623561844.29223,10398393361.55331,55238.0,35543568725.28743,39100533663.56744
