Wavelength,Left Raw,Left Corrected,Left Fit,Right Raw,Right Corrected,Right Fit
597.6492916218684,11.0,6725858843.228738,6725858843.228738,82463.0,36070836862.72709,36070836862.72709
598.0719113010367,21.0,6781173108.385203,6781173108.385203,82228.0,36215781740.663246,36215781740.663246
598.4945221416906,30.0,6836844975.259221,6836844975.259221,81889.0,36361009409.817314,36361009409.817314
598.9171241382428,45.0,6892876011.0739565,6892876011.0739565,82203.0,36506519317.4405,36506519317.4405
599.3397172851065,22.0,6949267785.320618,6949267785.320618,81717.0,36652310907.98304,36652310907.98304
599.7623015766953,1.0,7006021869.738717,7006021869.738717,81924.0,36798383623.10822,36798383623.10822
600.1848770074231,51.0,7063139838.295846,7063139838.295846,81367.0,36944736901.70628,36944736901.70628
600.6074435717034,33.0,7120623267.16772,7120623267.16772,81251.0,37091370179.90822,37091370179.90822
601.0300012639519,36.0,7178473734.718406,7178473734.718406,81403.0,37238282891.100426,37238282891.100426
601.4525500785826,28.0,7236692821.4796,7236692821.4796,81539.0,37385474465.937675,37385474465.937675
601.875090010011,19.0,7295282110.130903,7295282110.130903,82137.0,37532944332.358185,37532944332.358185
602.2976210526526,51.0,7354243185.479206,7354243185.479206,82294.0,37680691915.59691,37680691915.59691
602.7201432009239,15.0,7413577634.438568,7413577634.438568,82371.0,37828716638.20058,37828716638.20058
603.1426564492402,63.0,7473287046.009443,7473287046.009443,82374.0,37977017920.040215,37977017920.040215
603.5651607920191,42.0,7533373011.25861,7533373011.25861,82569.0,38125595178.326996,38125595178.326996
603.9876562236777,66.0,7593837123.298391,7593837123.298391,82791.0,38274447827.62544,38274447827.62544
604.410142738633,54.0,7654680977.265765,7654680977.265765,83185.0,38423575279.8672,38423575279.8672
604.8326203313028,71.0,7715906170.302215,7715906170.302215,83312.0,38572976944.36599,38572976944.36599
605.2550889961052,54.0,7777514301.532556,7777514301.532556,83458.0,38722652227.8314,38722652227.8314
605.6775487274589,8.0,7839506972.044314,7839506972.044314,83358.0,38872600534.38324,38872600534.38324
606.0999995197831,1.0,7901885784.866865,7901885784.866865,83731.0,39022821265.56554,39022821265.56554
606.5224413674954,1.0,7964652344.950098,7964652344.950098,83753.0,39173313820.360146,39173313820.360146
606.9448742650177,31.0,8027808259.144284,8027808259.144284,83897.0,39324077595.20294,39324077595.20294
607.3672982067678,49.0,8091355136.177902,8091355136.177902,83786.0,39475111983.995316,39475111983.995316
607.789713187167,-21.0,8155294586.637505,8155294586.637505,83846.0,39626416378.120605,39626416378.120605
608.2121192006365,55.0,8219628222.946057,8219628222.946057,84683.0,39777990166.45765,39777990166.45765
608.6345162415961,38.0,8284357659.341503,8284357659.341503,84587.0,39929832735.39407,39929832735.39407
609.0569043044678,53.0,8349484511.85608,8349484511.85608,85072.0,40081943468.842255,40081943468.842255
609.4792833836735,30.0,8415010398.294483,8415010398.294483,85496.0,40234321748.25231,40234321748.25231
609.9016534736347,14.0,8480936938.212537,8480936938.212537,86380.0,40386966952.62684,40386966952.62684
610.3240145687748,11.0,8547265752.896033,8547265752.896033,86753.0,40539878458.53541,40539878458.53541
610.7463666635155,-16.0,8613998465.33866,8613998465.33866,87098.0,40693055640.12812,40693055640.12812
611.168709752281,39.0,8681136700.221212,8681136700.221212,87180.0,40846497869.15108,40846497869.15108
611.5910438294942,53.0,8748682083.889042,8748682083.889042,87860.0,41000204514.959335,41000204514.959335
612.0133688895793,42.0,8816636244.33123,8816636244.33123,88197.0,41154174944.532394,41154174944.532394
612.4356849269602,82.0,8885000811.15826,8885000811.15826,88650.0,41308408522.48761,41308408522.48761
612.8579919360624,53.0,8953777415.580675,8953777415.580675,89346.0,41462904611.09539,41462904611.09539
613.2802899113104,61.0,9022967690.386974,9022967690.386974,89498.0,41617662570.292816,41617662570.292816
613.7025788471294,29.0,9092573269.921679,9092573269.921679,90106.0,41772681757.69789,41772681757.69789
614.124858737945,45.0,9162595790.063717,9162595790.063717,89961.0,41927961528.62467,41927961528.62467
614.547129578184,-10.0,9233036888.204271,9233036888.204271,90287.0,42083501236.097176,42083501236.097176
614.9693913622729,6.0,9303898203.224758,9303898203.224758,90811.0,42239300230.8635,42239300230.8635
615.3916440846376,12.0,9375181375.4745,9375181375.4745,91659.0,42395357861.409874,42395357861.409874
615.8138877397063,6.0,9446888046.749313,9446888046.749313,92263.0,42551673473.97653,42551673473.97653
616.2361223219061,72.0,9519019860.268524,9519019860.268524,92908.0,42708246412.57013,42708246412.57013
616.6583478256655,54.0,9591578460.653387,9591578460.653387,93445.0,42865076018.979546,42865076018.979546
617.0805642454119,97.0,9664565493.904325,9664565493.904325,93879.0,43022161632.789,43022161632.789
617.5027715755746,56.0,9737982607.37922,9737982607.37922,95346.0,43179502591.39378,43179502591.39378
617.9249698105829,82.0,9811831449.770542,9811831449.770542,95290.0,43337098230.01363,43337098230.01363
618.3471589448654,80.0,9886113671.083094,9886113671.083094,95666.0,43494947881.70703,43494947881.70703
618.7693389728535,66.0,9960830922.612076,9960830922.612076,96505.0,43653050877.38671,43653050877.38671
619.1915098889754,76.0,10035984856.919605,10035984856.919605,96943.0,43811406545.83188,43811406545.83188
619.6136716876631,91.0,10111577127.813398,10111577127.813398,98099.0,43970014213.7051,43970014213.7051
620.0358243633469,130.0,10187609390.323303,10187609390.323303,98629.0,44128873205.564606,44128873205.564606
620.4579679104581,110.0,10264083300.679193,10264083300.679193,99744.0,44287982843.87968,44287982843.87968
620.8801023234288,103.0,10341000516.288269,10341000516.288269,100026.0,44447342449.04487,44447342449.04487
621.3022275966905,128.0,10418362695.712183,10418362695.712183,100593.0,44606951339.393715,44606951339.393715
621.7243437246761,143.0,10496171498.644743,10496171498.644743,101166.0,44766808831.214294,44766808831.214294
622.146450701818,131.0,10574428585.888706,10574428585.888706,101837.0,44926914238.76197,44926914238.76197
622.5685485225498,87.0,10653135619.333502,10653135619.333502,102351.0,45087266874.27536,45087266874.27536
622.9906371813046,74.0,10732294261.931974,10732294261.931974,103351.0,45247866047.98916,45247866047.98916
623.4127166725166,113.0,10811906177.67789,10811906177.67789,104002.0,45408711068.14958,45408711068.14958
623.83478699062,93.0,10891973031.582863,10891973031.582863,104305.0,45569801241.02798,45569801241.02798
624.2568481300498,90.0,10972496489.653591,10972496489.653591,105156.0,45731135870.935745,45731135870.935745
624.6789000852406,55.0,11053478218.86874,11053478218.86874,106482.0,45892714260.23783,45892714260.23783
625.1009428506277,115.0,11134919887.156164,11134919887.156164,107216.0,46054535709.3676,46054535709.3676
625.5229764206473,92.0,11216823163.369816,11216823163.369816,108147.0,46216599516.84109,46216599516.84109
625.9450007897359,75.0,11299189717.266876,11299189717.266876,108648.0,46378904979.271355,46378904979.271355
626.3670159523292,109.0,11382021219.484234,11382021219.484234,109405.0,46541451391.38185,46541451391.38185
626.7890219028648,143.0,11465319341.515968,11465319341.515968,110116.0,46704238046.02208,46704238046.02208
627.2110186357795,117.0,11549085755.689869,11549085755.689869,110839.0,46867264234.18068,46867264234.18068
627.633006145511,87.0,11633322135.144447,11633322135.144447,111830.0,47030529245.0005,47030529245.0005
628.0549844264984,107.0,11718030153.805998,11718030153.805998,112595.0,47194032365.79265,47194032365.79265
628.4769534731788,144.0,11803211486.364544,11803211486.364544,114141.0,47357772882.049576,47357772882.049576
628.8989132799918,97.0,11888867808.251678,11888867808.251678,115310.0,47521750077.46127,47521750077.46127
629.3208638413763,128.0,11975000795.616688,11975000795.616688,116651.0,47685963233.927795,47685963233.927795
629.7428051517719,116.0,12061612125.303476,12061612125.303476,118320.0,47850411631.57454,47850411631.57454
630.1647372056191,102.0,12148703474.82724,12148703474.82724,119846.0,48015094548.76573,48015094548.76573
630.5866599973574,83.0,12236276522.35109,12236276522.35109,120290.0,48180011262.118835,48180011262.118835
631.0085735214283,93.0,12324332946.6628,12324332946.6628,122315.0,48345161046.51884,48345161046.51884
631.4304777722725,139.0,12412874427.151453,12412874427.151453,122776.0,48510543175.13234,48510543175.13234
631.8523727443317,140.0,12501902643.783974,12501902643.783974,124052.0,48676156919.421326,48676156919.421326
632.2742584320472,127.0,12591419277.081684,12591419277.081684,126039.0,48842001549.15781,48842001549.15781
632.6961348298623,143.0,12681426008.097317,12681426008.097317,127431.0,49008076332.437836,49008076332.437836
633.1180019322189,99.0,12771924518.390812,12771924518.390812,128321.0,49174380535.69519,49174380535.69519
633.5398597335601,118.0,12862916490.006443,12862916490.006443,131012.0,49340913423.71578,49340913423.71578
633.9617082283295,153.0,12954403605.44932,12954403605.44932,132244.0,49507674259.651955,49507674259.651955
634.383547410971,169.0,13046387547.661623,13046387547.661623,133356.0,49674662305.0361,49674662305.0361
634.8053772759282,170.0,13138869999.999094,13138869999.999094,134640.0,49841876819.7944,49841876819.7944
635.2271978176462,156.0,13231852646.207874,13231852646.207874,135568.0,50009317062.26205,50009317062.26205
635.6490090305701,127.0,13325337170.400702,13325337170.400702,136514.0,50176982289.19605,50176982289.19605
636.0708109091449,98.0,13419325257.033216,13419325257.033216,138302.0,50344871755.78978,50344871755.78978
636.4926034478167,109.0,13513818590.880802,13513818590.880802,138726.0,50512984715.68718,50512984715.68718
636.9143866410308,136.0,13608818857.014416,13608818857.014416,140515.0,50681320420.99529,50681320420.99529
637.3361604832345,169.0,13704327740.777819,13704327740.777819,142973.0,50849878122.30078,50849878122.30078
637.7579249688749,156.0,13800346927.763235,13800346927.763235,143693.0,51018657068.68168,51018657068.68168
638.179680092398,116.0,13896878103.787802,13896878103.787802,145699.0,51187656507.7214,51187656507.7214
638.6014258482526,164.0,13993922954.870527,13993922954.870527,146457.0,51356875685.52411,51356875685.52411
639.0231622308868,108.0,14091483167.208181,14091483167.208181,147484.0,51526313846.72763,51526313846.72763
639.4448892347484,154.0,14189560427.151514,14189560427.151514,149571.0,51695970234.5169,51695970234.5169
639.8666068542864,100.0,14288156421.182035,14288156421.182035,150607.0,51865844090.638504,51865844090.638504
640.2883150839502,142.0,14387272835.888142,14387272835.888142,151385.0,52035934655.414536,52035934655.414536
640.7100139181897,144.0,14486911357.941402,14486911357.941402,152514.0,52206241167.75587,52206241167.75587
641.1317033514543,102.0,14587073674.072908,14587073674.072908,153769.0,52376762865.176186,52376762865.176186
641.5533833781949,163.0,14687761471.049694,14687761471.049694,154449.0,52547498983.80612,52547498983.80612
